cl_person_id,full_name,display_name,court_id,seat_id,status,is_chief,appointing_president,president_party,nomination_date,confirmation_date,commission_date,senior_date,term_expiration_date,jd_school,jd_year,aba_rating,cl_profile_url,photo_url,photo_source,photo_license,fedsoc_reported,fedsoc_basis,fedsoc_source,acs_reported,acs_basis,acs_source,data_verified,notes
2070,Frederick J. Martone,Martone,azd,AZD0205,senior,false,George W. Bush,Republican,2001-09-10,2001-12-13,2001-12-21,2013-01-30,,Notre Dame Law School,1972,Qualified,https://www.courtlistener.com/person/2070/frederick-j-martone/,https://upload.wikimedia.org/wikipedia/commons/7/7e/Frederick_J._Martone_District_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Frederick_J._Martone_District_Judge.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1681,Cindy K. Jorgenson,Jorgenson,azd,AZD1201,senior,false,George W. Bush,Republican,2001-09-10,2002-02-26,2002-03-06,2018-04-06,,University of Arizona College of Law (now James E. Rogers College of Law),1977,Well Qualified,https://www.courtlistener.com/person/1681/cindy-k-jorgenson/,https://upload.wikimedia.org/wikipedia/commons/9/9c/Cindy_K._Jorgenson_District_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Cindy_K._Jorgenson_District_Judge.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
480,David C. Bury,Bury,azd,AZD1301,senior,false,George W. Bush,Republican,2001-09-10,2002-03-15,2002-03-19,2012-12-31,,University of Arizona College of Law (now James E. Rogers College of Law),1967,Qualified,https://www.courtlistener.com/person/480/david-c-bury/,https://upload.wikimedia.org/wikipedia/commons/e/e3/Judge_David_C._Bury.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Judge_David_C._Bury.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
517,David G. Campbell,Campbell,azd,AZD1401,senior,false,George W. Bush,Republican,2003-03-13,2003-07-08,2003-07-15,2018-07-31,,University of Utah College of Law (now S.J. Quinney College of Law),1979,Well Qualified,https://www.courtlistener.com/person/517/david-g-campbell/,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/David_G_Campbell.jpg/330px-David_G_Campbell.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:David_G_Campbell.jpg,CC BY-SA 4.0 — credit: Unknown authorUnknown author,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3034,G. Murray Snow,Snow,azd,AZD0305,senior,false,George W. Bush,Republican,2007-12-11,2008-06-26,2008-07-23,2024-10-21,,"Brigham Young University, J. Reuben Clark Law School",1987,Well Qualified,https://www.courtlistener.com/person/3034/grant-murray-snow/,https://upload.wikimedia.org/wikipedia/commons/e/e7/G._Murray_Snow_District_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:G._Murray_Snow_District_Judge.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3598,Jennifer Guerin Zipps,Zipps,azd,AZD0803,active,true,Barack Obama,Democratic,2011-06-23,2011-10-03,2011-10-05,,,Georgetown University Law Center,1990,Well Qualified,https://www.courtlistener.com/person/3598/jennifer-guerin-zipps/,https://upload.wikimedia.org/wikipedia/commons/d/d3/Jennifer_C_Guerin_Magistrate_Judge.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Jennifer_C_Guerin_Magistrate_Judge.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1558,Diane Joyce Humetewa,Humetewa,azd,AZD1102,active,false,Barack Obama,Democratic,2014-01-06,2014-05-14,2014-05-16,,,Arizona State University College of Law (now Sandra Day O’Connor College of Law),1993,Qualified,https://www.courtlistener.com/person/1558/diane-joyce-humetewa/,https://upload.wikimedia.org/wikipedia/commons/b/b3/Diane_Humetewa.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Diane_Humetewa.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1957,Steven Paul Logan,Logan,azd,AZD1002,active,false,Barack Obama,Democratic,2014-01-06,2014-05-14,2014-05-16,,,University of Oklahoma College of Law,1992,Well Qualified,https://www.courtlistener.com/person/1957/steven-paul-logan/,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Judge_Steven_Paul_Logan.jpg/330px-Judge_Steven_Paul_Logan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Judge_Steven_Paul_Logan.jpg,CC BY-SA 4.0 — credit: InfoStar,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3271,John Joseph Tuchi,Tuchi,azd,AZD0703,active,false,Barack Obama,Democratic,2014-01-06,2014-05-14,2014-05-16,,,Arizona State University College of Law (now Sandra Day O’Connor College of Law),1994,Well Qualified,https://www.courtlistener.com/person/3271/john-joseph-tuchi/,https://upload.wikimedia.org/wikipedia/commons/8/85/JohnJTuchi2015.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:JohnJTuchi2015.JPG,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2043,Rosemary Márquez,Márquez,azd,AZD0504,active,false,Barack Obama,Democratic,2014-01-06,2014-05-15,2014-05-19,,,University of Arizona College of Law (now James E. Rogers College of Law),1993,Qualified,https://www.courtlistener.com/person/2043/rosemary-marquez/,https://upload.wikimedia.org/wikipedia/commons/8/88/RosemaryMarquez2015.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:RosemaryMarquez2015.JPG,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2666,Douglas Leroy Rayes,Rayes,azd,AZD0206,senior,false,Barack Obama,Democratic,2014-01-06,2014-05-15,2014-05-28,2024-06-01,,Arizona State University College of Law (now Sandra Day O’Connor College of Law),1978,Well Qualified,https://www.courtlistener.com/person/2666/douglas-leroy-rayes/,https://upload.wikimedia.org/wikipedia/commons/8/8e/DouglasLRayes2015.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:DouglasLRayes2015.JPG,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3044,James Alan Soto,Soto,azd,AZD1302,senior,false,Barack Obama,Democratic,2014-01-06,2014-05-15,2014-06-09,2024-07-01,,Arizona State University College of Law (now Sandra Day O’Connor College of Law),1975,Qualified,https://www.courtlistener.com/person/3044/james-alan-soto/,https://upload.wikimedia.org/wikipedia/commons/1/11/JamesSoto2015.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:JamesSoto2015.JPG,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
8595,Dominic William Lanza,Lanza,azd,AZD0903,active,false,Donald J. Trump,Republican,2018-01-24,2018-09-06,2018-09-10,,,Harvard Law School,2002,Well Qualified,https://www.courtlistener.com/person/8595/dominic-william-lanza/,https://upload.wikimedia.org/wikipedia/commons/5/51/DominicLanza.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:DominicLanza.png,Public domain,true,member,https://en.wikipedia.org/w/index.php?title=Dominic_W._Lanza&oldid=1350476747,false,,,false,Phase-2 sweep; FJC + CourtListener.
8554,Susan Marie Brnovich,Brnovich,azd,AZD0404,active,false,Donald J. Trump,Republican,2018-01-24,2018-10-11,2018-10-23,,,University of Wisconsin Law School,1994,Well Qualified,https://www.courtlistener.com/person/8554/susan-marie-brnovich/,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Susan_Brnovich_by_Gage_Skidmore.jpg/330px-Susan_Brnovich_by_Gage_Skidmore.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Susan_Brnovich_by_Gage_Skidmore.jpg,CC BY-SA 3.0 — credit: Gage Skidmore,true,member,https://en.wikipedia.org/w/index.php?title=Susan_Brnovich&oldid=1368589947,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Michael Thomas Liburdi,Liburdi,azd,AZD1402,active,false,Donald J. Trump,Republican,2019-01-17,2019-07-30,2019-08-05,,,Arizona State University College of Law (now Sandra Day O’Connor College of Law),2002,Qualified,,https://upload.wikimedia.org/wikipedia/commons/7/71/Michael_T_Liburdi.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Michael_T_Liburdi.jpg,Public domain,true,member,https://en.wikipedia.org/w/index.php?title=Michael_T._Liburdi&oldid=1350746286,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Scott Hugh Rash,Rash,azd,AZD1202,active,false,Donald J. Trump,Republican,2019-10-15,2020-05-19,2020-05-27,,,University of Arizona College of Law (now James E. Rogers College of Law),1991,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/d/d8/Scott_H._Rash.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Scott_H._Rash.jpg,Public domain,true,member,https://en.wikipedia.org/w/index.php?title=Scott_H._Rash&oldid=1350792530,false,,,false,Phase-2 sweep; FJC + CourtListener.
15399,John Charles Hinderaker,Hinderaker,azd,AZD0109,active,false,Donald J. Trump,Republican,2019-12-02,2020-09-23,2020-09-29,,,University of Arizona College of Law (now James E. Rogers College of Law),1996,Well Qualified,https://www.courtlistener.com/person/15399/john-charles-hinderaker/,https://upload.wikimedia.org/wikipedia/commons/8/8b/John_C._Hinderaker.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:John_C._Hinderaker.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Krissa Marie Lanham,Lanham,azd,AZD0207,active,false,Joseph R. Biden,Democratic,2024-02-27,2024-05-21,2024-06-03,,,Yale Law School,2007,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/4/49/Krissa_M._Lanham-03-20-24.jpg,https://commons.wikimedia.org/wiki/File:Krissa_M._Lanham-03-20-24.jpg,Public domain (PD-USGov) — credit: U.S. Senate Judiciary Committee,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Angela Marie Martinez,Martinez,azd,AZD1303,active,false,Joseph R. Biden,Democratic,2024-02-27,2024-05-22,2024-07-02,,,University of Arizona James E. Rogers College of Law,2000,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/8/8a/Angela_M._Martinez.png,https://commons.wikimedia.org/wiki/File:Angela_M._Martinez.png,Public domain — credit: U.S. Court of Appeals for the Ninth Circuit (2023 Annual Report),false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Sharad Harshad Desai,Desai,azd,AZD0306,active,false,Joseph R. Biden,Democratic,2024-09-09,2024-11-21,2025-01-07,,,New York University School of Law,2006,Qualified,,https://upload.wikimedia.org/wikipedia/commons/d/dd/Sharad_H._Desai.png,https://commons.wikimedia.org/wiki/File:Sharad_H._Desai.png,CC0 1.0 — credit: U.S. Senate Judiciary Committee,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
521,Levin Hicks Campbell,Campbell,ca1,CA10105,senior,false,Richard M. Nixon,Republican,1972-06-15,1972-06-28,1972-06-30,1992-01-03,,Harvard Law School,1951,,https://www.courtlistener.com/person/521/levin-hicks-campbell/,https://upload.wikimedia.org/wikipedia/commons/e/e0/1963_Levin_Hicks_Campbell_Massachusetts_House_of_Representatives.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:1963_Levin_Hicks_Campbell_Massachusetts_House_of_Representatives.png,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener. [[note]] No ABA rating on file for this (1st Cir.) appointment in FJC's data. His prior D. Mass. appointment (1971) was rated Qualified.
1997,Sandra Lea Lynch,Lynch,ca1,CA10402,senior,false,William J. Clinton,Democratic,1995-01-11,1995-03-17,1995-03-17,2022-12-31,,Boston University School of Law,1971,Well Qualified,https://www.courtlistener.com/person/1997/sandra-lea-lynch/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1944,Kermit Victor Lipez,Lipez,ca1,CA10310,senior,false,William J. Clinton,Democratic,1997-10-20,1998-04-02,1998-04-07,2011-12-31,,Yale Law School,1967,Well Qualified,https://www.courtlistener.com/person/1944/kermit-victor-lipez/,https://upload.wikimedia.org/wikipedia/commons/0/09/Kermit_Lipez_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Kermit_Lipez_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1530,Jeffrey R. Howard,Howard,ca1,CA10209,senior,false,George W. Bush,Republican,2001-09-04,2002-04-23,2002-05-03,2022-03-31,,Georgetown University Law Center,1981,Qualified,https://www.courtlistener.com/person/1530/jeffrey-r-howard/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
3216,Ojetta Rogeriee Thompson,Thompson,ca1,CA10602,senior,false,Barack Obama,Democratic,2009-10-06,2010-03-17,2010-03-30,2022-09-21,,Boston University School of Law,1976,Qualified,https://www.courtlistener.com/person/3216/ojetta-rogeriee-thompson/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1715,William Joseph Kayatta Jr.,Kayatta,ca1,CA10311,senior,false,Barack Obama,Democratic,2013-01-04,2013-02-13,2013-02-14,2024-10-31,,Harvard Law School,1979,Well Qualified,https://www.courtlistener.com/person/1715/william-joseph-kayatta-jr/,https://upload.wikimedia.org/wikipedia/commons/8/81/William_J._Kayatta_Jr.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:William_J._Kayatta_Jr.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
187,David Jeremiah Barron,Barron,ca1,CA10107,active,true,Barack Obama,Democratic,2014-01-06,2014-05-22,2014-05-23,,,Harvard Law School,1994,Well Qualified,https://www.courtlistener.com/person/187/david-jeremiah-barron/,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/David_Jeremiah_Barron.png/330px-David_Jeremiah_Barron.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:David_Jeremiah_Barron.png,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
1172,Gustavo Antonio Gelpí Jr.,Gelpí,ca1,CA10502,active,false,Joseph R. Biden,Democratic,2021-05-12,2021-10-18,2021-10-19,,,Suffolk University Law School,1991,Well Qualified,https://www.courtlistener.com/person/1172/gustavo-antonio-gelpi-jr/,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Judge_Gustavo_Gelp%C3%AD.jpg/330px-Judge_Gustavo_Gelp%C3%AD.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Judge_Gustavo_Gelp%C3%AD.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Lara Elizabeth Montecalvo,Montecalvo,ca1,CA10603,active,false,Joseph R. Biden,Democratic,2022-05-19,2022-09-14,2022-09-20,,,Boston College Law School,2000,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Lara_Montecalvo_%28Judge%29_%28cropped%29.jpg/330px-Lara_Montecalvo_%28Judge%29_%28cropped%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Lara_Montecalvo_(Judge)_(cropped).jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Julie Rikelman,Rikelman,ca1,CA10403,active,false,Joseph R. Biden,Democratic,2023-01-03,2023-06-20,2023-06-23,,,Harvard Law School,1997,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Julie_Rikelman.jpg/330px-Julie_Rikelman.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Julie_Rikelman.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Seth Robert Aframe,Aframe,ca1,CA10210,active,false,Joseph R. Biden,Democratic,2024-01-08,2024-05-20,2024-05-23,,,Georgetown University Law Center,1999,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/3/3c/Seth_Aframe.jpg,https://commons.wikimedia.org/wiki/File:Seth_Aframe.jpg,Public domain (PD-USGov-Congress) — credit: U.S. Senate Judiciary Committee,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
,Joshua Dale Dunlap,Dunlap,ca1,CA10312,active,false,Donald J. Trump,Republican,2025-07-15,2025-11-04,2025-11-07,,,Notre Dame Law School,2008,Well Qualified,,https://upload.wikimedia.org/wikipedia/commons/d/d5/Joshua_Dunlap.png,https://commons.wikimedia.org/wiki/File:Joshua_Dunlap.png,Public domain — credit: U.S. Senate Judiciary Committee,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2918,Stephanie Kulp Seymour,Seymour,ca10,CA100801,senior,false,Jimmy Carter,Democratic,1979-08-28,1979-10-31,1979-11-02,2005-10-16,,Harvard Law School,1965,Qualified,https://www.courtlistener.com/person/2918/stephanie-kulp-seymour/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
2599,John Carbone Porfilio,Porfilio,ca10,CA100406,senior,false,Ronald Reagan,Republican,1985-04-05,1985-05-03,1985-05-10,1999-10-15,,University of Denver College of Law (now Sturm College of Law),1959,Well Qualified,https://www.courtlistener.com/person/2599/john-carbone-porfilio/,,,,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
110,Stephen Hale Anderson,Anderson,ca10,CA100901,senior,false,Ronald Reagan,Republican,1985-07-23,1985-10-16,1985-10-16,2000-01-01,,University of Utah College of Law (now S.J. Quinney College of Law),1960,Well Qualified,https://www.courtlistener.com/person/110/stephen-hale-anderson/,https://upload.wikimedia.org/wikipedia/commons/8/8f/Stephen-H-Anderson.jpg,https://commons.wikimedia.org/wiki/File:Stephen-H-Anderson.jpg,Free Art License — credit: orderinthecourt.org,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
156,Bobby Ray Baldock,Baldock,ca10,CA100204,senior,false,Ronald Reagan,Republican,1985-10-07,1985-12-16,1985-12-17,2001-01-26,,University of Arizona College of Law (now James E. Rogers College of Law),1960,Qualified,https://www.courtlistener.com/person/156/bobby-ray-baldock/,https://upload.wikimedia.org/wikipedia/commons/3/3d/Bobby_R_Baldock.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Bobby_R_Baldock.jpg,Public domain,false,,,false,,,false,Phase-2 sweep; FJC + CourtListener.
